,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker,Text,same_speakers,different_speakers,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words
312,312,312,322,"And, by the way, I think they're absolutely right","Yes, and I think I completely disagree",they're absolutely right,they're not absolutely right,CA,nodeset6227,32146,115488,115490,False,MP,MT,MP,"Yes, and I think I completely disagree,And, by the way, I think they're absolutely right",False,True,"['yes', 'and', 'I', 'think', 'I', 'completely', 'disagree', 'and', 'by', 'the', 'way', 'I', 'think', 'they', 're', 'absolutely', 'right']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,313,313,323,"Yes, and I think I completely disagree",I am a Marxist,they're not absolutely right,JW is a Marxist,RA,nodeset6227,115488,32161,115494,True,MT,JW,JW,"I am a Marxist,Yes, and I think I completely disagree",False,True,"['I', 'be', 'a', 'marxist', 'yes', 'and', 'I', 'think', 'I', 'completely', 'disagree']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,314,314,324,"Yes, and I think I completely disagree",And in this regard I think I would adopt a more kind of quasi Marxist position,they're not absolutely right,MT would adopt a more kind of quasi Marxist position,RA,nodeset6227,115488,32169,115494,True,MT,MT,MT,"And in this regard I think I would adopt a more kind of quasi Marxist position,Yes, and I think I completely disagree",True,False,"['and', 'in', 'this', 'regard', 'I', 'think', 'I', 'would', 'adopt', 'a', 'more', 'kind', 'of', 'quasi', 'marxist', 'position', 'yes', 'and', 'I', 'think', 'I', 'completely', 'disagree']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,315,315,325,"What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",Simon Rose said we are jeopardising the savers and we are rewarding the borrowers.,"three of the witnesses, coming from what MP took to be different political positions, did arrive at the point that there has been an intervention by government which is at the heart of the problem",SR:  we are jeopardising the savers and we are rewarding the borrowers,RA,nodeset6227,115479,32126,115501,True,MP,MP,MP,"Simon Rose said we are jeopardising the savers and we are rewarding the borrowers.,What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",True,False,"['simon', 'rise', 'say', 'we', 'be', 'jeopardise', 'the', 'saver', 'and', 'we', 'be', 'reward', 'the', 'borrower', 'what', 'strike', 'I', 'be', 'I', 'think', 'three', 'of', 'the', 'witness', 'come', 'from', 'what', 'I', 'take', 'to', 'be', 'different', 'political', 'position', 'do', 'arrive', 'at', 'the', 'point', 'that', 'there', 'have', 'be', 'an', 'intervention', 'here', 'by', 'government', 'which', 'be', 'at', 'the', 'heart', 'of', 'the', 'problem']",56,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,316,316,326,"What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem","we had Jamie Whyte saying that subsidy, which is provided by government, is at the source of the problem","three of the witnesses, coming from what MP took to be different political positions, did arrive at the point that there has been an intervention by government which is at the heart of the problem","JW : subsidy, which is provided by government, is at the source of the problem",RA,nodeset6227,115479,32134,115501,True,MP,MP,MP,"we had Jamie Whyte saying that subsidy, which is provided by government, is at the source of the problem,What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",True,False,"['we', 'have', 'jamie', 'whyte', 'say', 'that', 'subsidy', 'which', 'be', 'provide', 'by', 'government', 'be', 'at', 'the', 'source', 'of', 'the', 'problem', 'what', 'strike', 'I', 'be', 'I', 'think', 'three', 'of', 'the', 'witness', 'come', 'from', 'what', 'I', 'take', 'to', 'be', 'different', 'political', 'position', 'do', 'arrive', 'at', 'the', 'point', 'that', 'there', 'have', 'be', 'an', 'intervention', 'here', 'by', 'government', 'which', 'be', 'at', 'the', 'heart', 'of', 'the', 'problem']",61,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,317,317,327,"What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",Nick Dearden too was talking about interest rates being the one price that was controlled by government,"three of the witnesses, coming from what MP took to be different political positions, did arrive at the point that there has been an intervention by government which is at the heart of the problem",ND : interest rates are the one price that was controlled by government.,RA,nodeset6227,115479,36022,115501,True,MP,MP,MP,"Nick Dearden too was talking about interest rates being the one price that was controlled by government,What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",True,False,"['nick', 'dearden', 'too', 'be', 'talk', 'about', 'interest', 'rate', 'be', 'the', 'one', 'price', 'that', 'be', 'control', 'by', 'government', 'what', 'strike', 'I', 'be', 'I', 'think', 'three', 'of', 'the', 'witness', 'come', 'from', 'what', 'I', 'take', 'to', 'be', 'different', 'political', 'position', 'do', 'arrive', 'at', 'the', 'point', 'that', 'there', 'have', 'be', 'an', 'intervention', 'here', 'by', 'government', 'which', 'be', 'at', 'the', 'heart', 'of', 'the', 'problem']",59,,,,,,,control,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,318,318,328,"What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem","So it’s quite striking that all three witnesses, coming from very different positions, put their finger on that","three of the witnesses, coming from what MP took to be different political positions, did arrive at the point that there has been an intervention by government which is at the heart of the problem","it’s quite striking that all three witnesses, coming from very different positions, put their finger on that",MA,nodeset6227,115479,32140,115504,False,MP,MP,MP,"So it’s quite striking that all three witnesses, coming from very different positions, put their finger on that,What struck me was I think three of the witnesses, coming from what I took to be different political positions, did arrive at the point that there has been an intervention here by government which is at the heart of the problem",True,False,"['so', 'it', '’', 's', 'quite', 'striking', 'that', 'all', 'three', 'witness', 'come', 'from', 'very', 'different', 'position', 'put', 'their', 'finger', 'on', 'that', 'what', 'strike', 'I', 'be', 'I', 'think', 'three', 'of', 'the', 'witness', 'come', 'from', 'what', 'I', 'take', 'to', 'be', 'different', 'political', 'position', 'do', 'arrive', 'at', 'the', 'point', 'that', 'there', 'have', 'be', 'an', 'intervention', 'here', 'by', 'government', 'which', 'be', 'at', 'the', 'heart', 'of', 'the', 'problem']",62,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,319,319,329,And in this regard I think I would adopt a more kind of quasi Marxist position,in the sense that I think what has driven a great deal of the problems that we’ve got now is the need for capital to find new ways of making money,MT would adopt a more kind of quasi Marxist position,what has driven a great deal of the problems that we’ve got now is the need for capital to find new ways of making money,RA,nodeset6227,32169,32172,115512,False,MT,MT,MT,"in the sense that I think what has driven a great deal of the problems that we’ve got now is the need for capital to find new ways of making money,And in this regard I think I would adopt a more kind of quasi Marxist position",True,False,"['in', 'the', 'sense', 'that', 'I', 'think', 'what', 'have', 'drive', 'a', 'great', 'deal', 'of', 'the', 'problem', 'that', 'we', '’', 've', 'get', 'now', 'be', 'the', 'need', 'for', 'capital', 'to', 'find', 'new', 'way', 'of', 'make', 'money', 'and', 'in', 'this', 'regard', 'I', 'think', 'I', 'would', 'adopt', 'a', 'more', 'kind', 'of', 'quasi', 'marxist', 'position']",49,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,320,320,330,"Well, that’s a little odd",It’s a bit like saying wearing a jumper is moral,that’s a little odd,It’s a bit like saying wearing a jumper is moral,RA,nodeset6228,33676,33677,115526,True,JW,JW,JW,"It’s a bit like saying wearing a jumper is moral,Well, that’s a little odd",True,False,"['it', '’', 'a', 'bit', 'like', 'say', 'wear', 'a', 'jumper', 'be', 'moral', 'well', 'that', '’', 'a', 'little', 'odd']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,321,321,331,"Well, that’s a little odd","I mean, it depends what the temperature is outside",that’s a little odd,it depends what the temperature is outside,RA,nodeset6228,33676,33678,115526,True,JW,JW,JW,"I mean, it depends what the temperature is outside,Well, that’s a little odd",True,False,"['I', 'mean', 'it', 'depend', 'what', 'the', 'temperature', 'be', 'outside', 'well', 'that', '’', 'a', 'little', 'odd']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,322,322,332,"So thrift, of course, is a perfectly sensible thing to do",It’s a virtue,thrift is a perfectly sensible thing to do,It’s a virtue,RA,nodeset6228,33679,33680,115530,False,JW,JW,JW,"It’s a virtue,So thrift, of course, is a perfectly sensible thing to do",True,False,"['it', '’', 'a', 'virtue', 'so', 'thrift', 'of', 'course', 'be', 'a', 'perfectly', 'sensible', 'thing', 'to', 'do']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,323,323,333,"There’s no point saving money in Britain, unless you're already quite rich",the value of your savings is likely to be periodically inflated away,"There’s no point saving money in Britain, unless you're already quite rich",the value of your savings is likely to be periodically inflated away,RA,nodeset6228,33719,33720,115535,True,JW,JW,JW,"the value of your savings is likely to be periodically inflated away,There’s no point saving money in Britain, unless you're already quite rich",True,False,"['the', 'value', 'of', 'your', 'saving', 'be', 'likely', 'to', 'be', 'periodically', 'inflate', 'away', 'there', '’', 'no', 'point', 'save', 'money', 'in', 'britain', 'unless', 'you', 're', 'already', 'quite', 'rich']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,324,324,334,"There’s no point saving money in Britain, unless you're already quite rich",It’s likely to be taxed away,"There’s no point saving money in Britain, unless you're already quite rich",It’s likely to be taxed away,RA,nodeset6228,33719,33683,115535,True,JW,JW,JW,"It’s likely to be taxed away,There’s no point saving money in Britain, unless you're already quite rich",True,False,"['it', '’', 'likely', 'to', 'be', 'tax', 'away', 'there', '’', 'no', 'point', 'save', 'money', 'in', 'britain', 'unless', 'you', 're', 'already', 'quite', 'rich']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,325,325,335,"There’s no point saving money in Britain, unless you're already quite rich","And you don’t need it, anyway","There’s no point saving money in Britain, unless you're already quite rich","you don’t need it, anyway",RA,nodeset6228,33719,115515,115535,True,JW,JW,JW,"And you don’t need it, anyway,There’s no point saving money in Britain, unless you're already quite rich",True,False,"['and', 'you', 'do', 'not', 'need', 'it', 'anyway', 'there', '’', 'no', 'point', 'save', 'money', 'in', 'britain', 'unless', 'you', 're', 'already', 'quite', 'rich']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,326,326,336,"And you don’t need it, anyway",the government guarantees your welfare in old age,"you don’t need it, anyway",the government guarantees your welfare in old age,RA,nodeset6228,115515,33685,115538,False,JW,JW,JW,"the government guarantees your welfare in old age,And you don’t need it, anyway",True,False,"['the', 'government', 'guarantee', 'your', 'welfare', 'in', 'old', 'age', 'and', 'you', 'do', 'not', 'need', 'it', 'anyway']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,327,327,337,"Well, that’s a little odd","So thrift, of course, is a perfectly sensible thing to do",that’s a little odd,thrift is a perfectly sensible thing to do,RA,nodeset6228,33676,33679,115526,True,JW,JW,JW,"So thrift, of course, is a perfectly sensible thing to do,Well, that’s a little odd",True,False,"['so', 'thrift', 'of', 'course', 'be', 'a', 'perfectly', 'sensible', 'thing', 'to', 'do', 'well', 'that', '’', 'a', 'little', 'odd']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,328,328,338,"Well, that’s a little odd",But it depends on the environment,that’s a little odd,it depends on the environment,RA,nodeset6228,33676,115514,115526,True,JW,JW,JW,"But it depends on the environment,Well, that’s a little odd",True,False,"['but', 'it', 'depend', 'on', 'the', 'environment', 'well', 'that', '’', 'a', 'little', 'odd']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,329,329,339,"So, for example, one of the reasons people aren’t thrifty in Britain is because they benefit from all sorts of guarantees",But it depends on the environment,one of the reasons people aren’t thrifty in Britain is because they benefit from all sorts of guarantees,it depends on the environment,RA,nodeset6228,33682,115514,115549,True,JW,JW,JW,"But it depends on the environment,So, for example, one of the reasons people aren’t thrifty in Britain is because they benefit from all sorts of guarantees",True,False,"['but', 'it', 'depend', 'on', 'the', 'environment', 'so', 'for', 'example', 'one', 'of', 'the', 'reason', 'people', 'be', 'not', 'thrifty', 'in', 'britain', 'be', 'because', 'they', 'benefit', 'from', 'all', 'sort', 'of', 'guarantee']",28,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
